_1,_2,_3,_4
Bright_Network,"[""Organisation""]",Organisation,-213.832
"Bright_Parish,_New_Brunswick","[""Place""]",Place,-117.983
Brightcove,"[""Organisation""]",Organisation,-135.711
"Brighton_(community),_Kenosha_County,_Wisconsin","[""Place""]",Place,-184.604
"Brighton_Township,_Macoupin_County,_Illinois","[""Place""]",Place,-201.911
Brighton_and_Hove,"[""Place""]",Place,-852.398
Brightside_railway_station,"[""Place""]",Place,-1472.448
Brigid_Hogan,"[""Person""]",Person,-2165.71
"Brigidine_College,_St_Ives","[""Organisation""]",Organisation,-874.379
Brigilsus,"[""Person""]",Person,-310.0
Brigitta_Bulgari,"[""Person""]",Person,-149.746
Brigitta_Stockinger,"[""Person""]",Person,-318.488
Brigitte_Bodenheimer,"[""Person""]",Person,-664.998
Brigitte_Magnus,"[""Person""]",Person,-338.076
Brigus,"[""Location"",""Place"",""other""]",Person,-466.003
Brikcha,"[""Place""]",Place,-143.238
Brilliance_BC3,"[""MeanOfTransportation""]",other,-165.82
Brilliant_Dadashova,"[""other""]",other,-209.591
Brilliant_emerald,"[""Species""]",Species,-446.914
Brillosa,"[""Species""]",Species,-60.156
Brimfield_State_Forest,"[""Place""]",Place,-322.986
Brin-class_submarine,"[""MeanOfTransportation""]",MeanOfTransportation,-751.097
Brine_(brand),"[""Organisation""]",Organisation,-619.885
Bring_It_On:_The_Best_of_Jay-Z,"[""Work""]",Work,-542.017
Bring_It_On_(Gomez_album),"[""Work""]",Work,-1944.642
Bring_Me_the_Head_of_Yuri_Gagarin,"[""Work""]",Work,-722.577
Bringing_Down_the_House_(film),"[""Work""]",Work,-201.308
Bringing_up_Jack,"[""Work""]",Work,-135.134
Bringsty_Common,"[""Place""]",Place,-1658.743
"Brink,_Greenbrier_County,_West_Virginia","[""Place""]",Place,-469.966
Brinkerhoff_Street_Historic_District,"[""Place""]",Place,-377.839
"Brinkley,_Nottinghamshire","[""Place""]",Place,-151.746
"Brinkworth,_Wiltshire","[""Place""]",Place,-1190.452
Brinsley_Nicholson,"[""Person""]",Person,-130.29
"Brinsmead,_Queensland","[""Place""]",Place,-411.551
"Brinson,_Georgia","[""Place""]",Place,-135.133
Brinsworth_Comprehensive_School,"[""Organisation""]",Organisation,-476.303
Brion_Baker,"[""Person""]",Person,-206.542
Briony_McRoberts,"[""Person""]",Person,-101.111
"Brisco_County,_Jr._(character)","[""Person""]",Work,-280.618
Brissopsis_similis,"[""Species""]",Species,-251.598
"Bristol,_Georgia","[""Place""]",Place,-412.461
Bristol_Aerodrome,"[""Place""]",Place,-144.827
Bristol_Cars,"[""Organisation""]",Organisation,-1271.088
"Bristol_County,_Massachusetts","[""other""]",Place,-848.927
Bristol_Range,"[""Place""]",Place,-72.892
Bristol_and_District_Football_League,"[""Organisation""]",Organisation,-583.825
Brit_Andresen,"[""Person""]",Person,-248.055
"Britain,_Australia_and_the_Bomb","[""Work""]",other,-875.863
Britannia_United_Church,"[""Place""]",Place,-629.017
Brithdir_and_Llanfachreth,"[""Place""]",Place,-348.58
"British_Annals_of_Medicine,_Pharmacy,_Vital_Statistics,_and_General_Science","[""Work""]",Person,-353.031
British_Antarctic_Monument_Trust,"[""Organisation""]",other,-797.798
British_Columbia_Highway_27,"[""Place""]",Place,-1338.262
British_Columbia_Highway_95A,"[""Place""]",Place,-400.905
British_Cypriots,"[""other""]",other,-1207.501
British_Dental_Journal,"[""Work""]",other,-730.895
British_Mauritius,"[""Place""]",other,-2621.931
British_Numismatic_Society,"[""Organisation""]",Person,-183.368
British_Origami_Society,"[""Organisation""]",other,-906.862
British_Parking_Association,"[""Organisation""]",Organisation,-447.811
British_Rail_10100,"[""MeanOfTransportation""]",other,-1169.817
British_Rail_Class_119,"[""MeanOfTransportation""]",Place,-1852.26
British_Rail_Class_221,"[""MeanOfTransportation"",""other""]",other,-1022.993
British_Rail_Class_380,"[""MeanOfTransportation""]",Place,-292.658
British_Railways_D0226,"[""MeanOfTransportation""]",MeanOfTransportation,-1241.585
British_Records_Association,"[""Organisation""]",other,-1012.721
British_Society_of_Medical_Hypnotists,"[""Organisation""]",Person,-465.325
British_Sports_Book_Awards,"[""other""]",other,-986.152
"British_Virgin_Islands_general_election,_1983","[""Event""]",Person,-1873.609
Britney_Jean,"[""Work""]",Work,-2181.603
Britney_and_Kevin:_Chaotic,"[""Work""]",Work,-1199.979
Britomart_Transport_Centre,"[""Place""]",Place,-1833.413
Britt_Lafforgue,"[""Person""]",Person,-146.35
Britt_McKillip,"[""Person""]",Work,-650.009
Brittany_Finamore,"[""Person""]",Person,-65.774
Brittany_Jones,"[""Person""]",Person,-159.191
Britton_Deerfield_School_District,"[""Organisation""]",Place,-292.031
Brixham_College,"[""Organisation""]",Organisation,-599.831
Brixton_to_Brooklyn,"[""Work""]",Work,-285.655
Brixton_tube_station,"[""Place""]",Place,-453.724
Briza_maxima,"[""Species""]",Species,-702.192
Brizlee_Tower,"[""Place""]",Place,-429.342
Brlo%C5%BEnik,"[""Place""]",Place,-169.559
"Brnica,_Hrastnik","[""Place""]",Place,-304.269
Bro%C5%BC%C3%B3wka,"[""Place""]",Place,-762.739
"Bro%C8%99teni,_Mehedin%C8%9Bi","[""Place""]",Place,-235.243
Bro_(Gotland),"[""Place""]",Place,-292.785
Broad-billed_flycatcher,"[""Species""]",Species,-872.743
"Broad_Arrow,_Western_Australia","[""Place""]",Place,-220.337
"Broad_Green,_London","[""Place""]",Place,-560.6
Broad_Left_Front_(Peru),"[""Organisation""]",Organisation,-1387.275
Broad_River_(Carolinas),"[""Place""]",Place,-393.119
Broad_Run_(Occoquan_River),"[""Place""]",Place,-508.0
"Broad_Street,_Birmingham","[""other""]",Place,-446.619
"Broad_Street_Independent_Chapel,_Reading","[""Place""]",Place,-1722.035
Broad_stingray,"[""Species""]",Species,-1047.598
Broadbill,"[""Species""]",Species,-479.949
Broadcast_programming,"[""other""]",Work,-1224.768
"Broadford,_County_Clare","[""Location"",""Place"",""other""]",Place,-907.629
Broadford_Courier,"[""Work""]",Person,-1431.636
Broadnose_sevengill_shark,"[""Species""]",Species,-1456.286
Broadsands,"[""Place""]",Place,-608.757
Broadus_Erle,"[""Agent"",""Person"",""other""]",Person,-2351.666
"Broadview,_Illinois","[""Place""]",Place,-173.911
"Broadview,_New_Mexico","[""Place""]",Place,-396.012
Broadwater_Energy,"[""Place""]",Place,-3092.392
Broadway%E2%80%93Chambers_Building,"[""Place""]",Place,-1870.385
"Broadway,_Chennai","[""Place""]",Place,-441.995
Broadway_&_52nd,"[""Work""]",Work,-906.929
Broadway_(LIRR_station),"[""Place""]",Place,-1155.811
Broadway_Bridge_(Portland),"[""Place""]",Place,-401.513
"Broadway_East,_Baltimore","[""Place""]",Place,-804.245
Broadway_Video,"[""Organisation""]",Work,-226.258
Broadzilla,"[""other""]",other,-277.243
Brobst_Mill,"[""Place""]",Place,-502.374
Broc_McCauley,"[""Person""]",Person,-1422.828
Brocchinia_reducta,"[""Species""]",Species,-356.524
Brocchinia_septentrionalis,"[""Species""]",Species,-124.138
Brochiraja,"[""Species""]",Species,-167.132
Brock_Kjeldgaard,"[""Person""]",Person,-319.015
Brock_Osweiler,"[""Person""]",Person,-303.753
Brock_Pemberton,"[""Agent"",""Person"",""other""]",Person,-2125.922
Brock_Zeman,"[""other""]",other,-1976.541
Brocken_station,"[""Place""]",Place,-313.181
"Brocket,_North_Dakota","[""Place""]",Place,-164.187
"Brockway_(community),_Wisconsin","[""Place""]",Place,-270.387
Broderick_Thompson,"[""Person""]",Person,-369.468
Brodie_Ainslie,"[""Person""]",Person,-365.433
Brodie_Grundy,"[""Person""]",Person,-170.291
Brodie_McGhie_Willcox,"[""Person"",""other""]",Person,-238.722
Brodmann_area_29,"[""other""]",other,-1175.174
Brody_Stevens:_Enjoy_It!,"[""Work""]",Work,-205.724
Broen_(singer),"[""other""]",Person,-306.716
Broken_(Once_Upon_a_Time),"[""Work""]",Work,-331.342
Broken_Angels_(manga),"[""Work""]",Work,-274.478
Broken_Bells,"[""other""]",Work,-877.169
Broken_Lizard_Stands_Up,"[""Work""]",Work,-223.642
Broken_Record_(Katy_B_song),"[""Work""]",Work,-346.462
Broken_Silence_(song),"[""Work""]",Work,-769.526
Brokenclaw,"[""Work""]",Work,-677.384
Brokkat_language,"[""other""]",Place,-398.474
Broma,"[""Place""]",Place,-67.478
Bromley_Cross_railway_station,"[""Place""]",Place,-1389.97
Brommella,"[""Species""]",Species,-64.115
Bromobimane,"[""ChemicalSubstance""]",Species,-476.342
Bromodifluoromethane,"[""ChemicalSubstance""]",other,-736.741
Bromoform,"[""ChemicalSubstance""]",other,-757.335
Bromoxynil,"[""ChemicalSubstance""]",Species,-2520.26
Bromsberrow,"[""Place""]",Place,-467.106
Bromsgrove_RFC,"[""Organisation""]",Organisation,-336.859
Bromshall_railway_station,"[""Place""]",Place,-1022.528
Bromst,"[""Work""]",Work,-89.163
Bromus_catharticus,"[""Species""]",Species,-595.646
Bromus_madritensis,"[""Species""]",Species,-1072.792
Bromus_vulgaris,"[""Species""]",Species,-705.813
"Bron%C3%B3w,_%C5%9Awi%C4%99tokrzyskie_Voivodeship","[""Place""]",Place,-330.691
Bronchiolitis,"[""other""]",other,-1048.519
"Bronis%C5%82aw%C3%B3w,_Kutno_County","[""Place""]",Place,-354.781
Bronis%C5%82aw_Bula,"[""Person""]",Person,-195.842
Bronis%C5%82aw_Huberman,"[""other""]",Person,-666.411
"Bronisze,_Masovian_Voivodeship","[""Location"",""Place"",""other""]",Place,-319.661
Bronner_Bros.,"[""Organisation""]",Organisation,-443.001
"Bronowo,_Warmian-Masurian_Voivodeship","[""Place""]",Place,-398.739
Bronson_Pelletier,"[""Person""]",Person,-992.396
Bronwydd,"[""Place""]",Place,-930.429
Bronx_Bombers_(play),"[""Work""]",Person,-513.501
Bronx_River,"[""Place""]",Place,-2330.737
Bronze_Horseman,"[""other""]",other,-961.515
Brooding_anemone,"[""Species""]",Species,-117.265
Broodje_Bakpao,"[""Work""]",Work,-584.097
Broods_(album),"[""Work""]",Work,-419.115
Brooke_Adams_(actress),"[""Person""]",Person,-74.942
Brooke_Cemetery,"[""Place""]",Place,-514.395
Brooke_Chaplen,"[""Person""]",Person,-309.029
Brooke_Gladstone,"[""Person""]",Person,-613.112
Brooke_Stevens,"[""Person""]",Person,-520.895
"Brooking,_Saskatchewan","[""Place""]",Place,-83.779
"Brookland_(Flat_Rock,_North_Carolina)","[""Place""]",Place,-478.971
"Brooklawn,_New_Jersey","[""Place""]",Place,-714.113
"Brookline,_Massachusetts","[""Place""]",Place,-560.896
Brooklyn%E2%80%93Battery_Tunnel,"[""Place""]",Place,-959.52
"Brooklyn,_Wetzel_County,_West_Virginia","[""Place""]",Place,-71.881
Brooklyn_Mack,"[""Person""]",Person,-167.69
Brookman_Point,"[""Place""]",Place,-563.405
Brooks%E2%80%93Baxter_War,"[""Event""]",Person,-3277.889
"Brooks,_California","[""Place""]",Place,-522.734
Brooks_&_Dunn,"[""other""]",Work,-3586.394
Brooks_Automation,"[""Organisation""]",Organisation,-450.304
Brooks_Brown,"[""other""]",other,-255.434
Brooks_K._Mould,"[""Person""]",other,-285.222
Brooks_Mountain,"[""Place""]",Place,-479.987
Brooks_Pond_(Massachusetts),"[""Place""]",Place,-259.183
Brooks_School,"[""Organisation""]",Organisation,-148.695
Brooks_Tipton,"[""other""]",other,-1132.631
"Brooksby,_Saskatchewan","[""Place""]",Place,-55.227
"Brookside,_Edmonton","[""Place""]",Place,-351.645
Brooksmith,"[""Work""]",Work,-197.667
"Brooksville,_Morgan_County,_Alabama","[""Place""]",Place,-199.19
"Brookville_Township,_Ogle_County,_Illinois","[""Place""]",Place,-191.714
"Broom_Hill,_Indiana","[""Place""]",Place,-93.176
Broomulus,"[""Species""]",Species,-65.663
Brothel_Ballet,"[""Work""]",Work,-218.752
"Brother,_Sister","[""Work""]",Work,-958.503
Brother_Alois,"[""Person""]",Person,-259.891
Brother_spike,"[""Species""]",Species,-174.046
Brotherhood_of_Death,"[""Work""]",Person,-360.734
Brotherhood_of_Justice,"[""Work""]",Work,-173.971
Brothers_&_Sisters_(song),"[""Work""]",Work,-1250.242
Brothers_(1815),"[""MeanOfTransportation""]",Person,-922.41
Brothers_(Ola_song),"[""Work""]",Work,-779.711
Brothers_(Star_Trek:_The_Next_Generation),"[""Work""]",Work,-510.674
Brothers_Blue,"[""Work""]",Work,-355.321
Brothers_Rocks,"[""Place""]",Place,-385.499
Broughia,"[""Species""]",Species,-126.632
"Broughton,_Oxfordshire","[""Place""]",Place,-2217.884
Brout_(album),"[""Work""]",Work,-152.001
"Browina,_Warmian-Masurian_Voivodeship","[""Location"",""Place"",""other""]",Place,-416.3
Brown-Davis-Frost_Farm,"[""Place""]",Place,-452.096
Brown-eared_woolly_opossum,"[""Species""]",Species,-170.298
Brown-tailed_mongoose,"[""Species""]",Species,-288.226
Brown_Brigade,"[""other""]",Work,-462.573
Brown_Center_for_Students_of_Color,"[""Organisation""]",Organisation,-1803.13
Brown_Deer_Park_Golf_Course,"[""Place""]",Person,-1485.99
Brown_Dog_affair,"[""Species""]",Person,-2849.754
Brown_Holmes,"[""Person""]",Person,-695.949
Brown_Mountain_forest,"[""Place""]",Place,-275.763
Brown_Peak_(Sturge_Island),"[""Place""]",Place,-151.025
Brown_Rice_(album),"[""Work""]",Work,-131.936
Brown_Sauce_(band),"[""other""]",Work,-455.754
"Brown_Township,_Paulding_County,_Ohio","[""Place""]",Place,-228.315
Brown_Township_Building,"[""Place""]",Place,-1794.109
Brown_adipose_tissue,"[""other""]",Species,-895.873
Brown_falcon,"[""Species""]",Species,-1305.382
Brown_hawker,"[""Species""]",Species,-901.56
Brown_shyshark,"[""Species""]",Species,-1328.213
Brown_skua,"[""Species""]",Species,-2041.785
Brownell-Talbot_School,"[""Organisation""]",Organisation,-172.182
Browneopsis,"[""Species""]",Species,-233.935
"Browning,_Saskatchewan","[""Place""]",Place,-54.064
"Brownlow_Cecil,_9th_Earl_of_Exeter","[""Person""]",Person,-221.919
"Browns_Lake,_Wisconsin","[""Place""]",Place,-264.463
"Brownsmead,_Oregon","[""Place""]",Place,-715.718
Brownswood_(ward),"[""Place""]",Place,-424.356
"Browntown_(Johnsonville,_South_Carolina)","[""Place""]",Place,-1036.313
Browsholme_Hall,"[""other""]",Place,-423.081
Brubru,"[""Species""]",Species,-242.967
"Bruce,_Illinois","[""Place""]",Place,-215.983
Bruce_Alan_Brown,"[""Person""]",Person,-126.431
Bruce_Alger,"[""Person""]",Person,-394.525
Bruce_Arena,"[""Person""]",Person,-952.467
Bruce_Aven,"[""Person""]",Person,-669.538
Bruce_Beekley,"[""Person""]",Person,-311.423
Bruce_Berenyi,"[""Person""]",Person,-484.787
Bruce_Berkowitz,"[""Person""]",Person,-478.674
Bruce_Bethke,"[""Agent"",""Person"",""other""]",other,-372.759
Bruce_Bilson,"[""Person""]",Person,-159.454
Bruce_Botnick,"[""Person""]",Work,-1422.209
Bruce_C._Harris,"[""Person""]",Person,-950.441
Bruce_Cale,"[""Agent"",""Person"",""other""]",Person,-1551.526
Bruce_Conkle,"[""Person"",""other""]",Person,-367.396
Bruce_Donovan,"[""Person""]",Person,-1016.356
Bruce_Dreckman,"[""Person""]",Person,-2677.52
Bruce_E._Dale,"[""Person""]",Person,-1134.288
Bruce_Eastick,"[""Person""]",Person,-1497.565
Bruce_Fairweather,"[""other""]",other,-1799.106
Bruce_Farr,"[""Agent"",""Person"",""other""]",Person,-984.513
"Bruce_Fox,_Inc.","[""Organisation""]",Organisation,-147.764
Bruce_George_(referee),"[""Person""]",Person,-283.461
Bruce_Gilberd,"[""Person""]",Person,-1206.361
Bruce_Gilchrist,"[""Person""]",Person,-116.827
Bruce_Gillespie,"[""Agent"",""Person"",""other""]",Person,-732.102
Bruce_Goldsmith,"[""Person""]",Person,-1236.049
Bruce_Greatbatch,"[""Person"",""other""]",other,-509.189
Bruce_Greer,"[""other""]",Person,-139.852
Bruce_Halford,"[""Person""]",Person,-675.09
Bruce_Haynes,"[""Agent"",""Person"",""other""]",Person,-186.663
Bruce_Hemara,"[""Person""]",Person,-419.74
Bruce_Herschensohn,"[""Person""]",Person,-953.977
Bruce_Jones_(actor),"[""Person""]",Person,-378.491
Bruce_L._Gordon,"[""Person""]",Person,-121.769
"Bruce_Lee,_the_Man_and_the_Legend","[""Work""]",Work,-362.259
Bruce_Lindsey,"[""Person""]",Person,-1218.385
Bruce_MacGregor,"[""Person""]",Person,-527.207
Bruce_McFadgen,"[""Person""]",Person,-969.744
Bruce_McFee,"[""Person""]",Person,-779.955
Bruce_Milne,"[""Person""]",other,-1021.056
Bruce_Northrup,"[""Person""]",Person,-595.935
Bruce_P._Lapenson,"[""Agent"",""Person"",""other""]",Person,-566.221
Bruce_Papitto,"[""Person""]",Person,-1730.473
Bruce_Pasternack,"[""Agent"",""Person"",""other""]",Person,-1791.617
Bruce_Pollard,"[""Person""]",Person,-672.286
Bruce_Reid_(footballer_born_1946),"[""Person""]",Person,-945.275
Bruce_Sagan,"[""Person""]",Person,-300.977
Bruce_Sayers,"[""Person""]",Person,-341.066
Bruce_Simpson_(blogger),"[""Person""]",Person,-246.384
Bruce_Warner,"[""Person""]",Person,-734.145
Bruce_Webster_(Australian_politician),"[""Person""]",Person,-261.143
Bruce_Welch,"[""other""]",Person,-267.678
Bruce_White,"[""Agent"",""Person"",""other""]",Person,-2793.686
Bruce_Wilcox,"[""Agent"",""Person"",""other""]",Person,-80.072
Bruce_Winstein,"[""Person""]",other,-539.452
Bruce_Young_(politician),"[""Person""]",Person,-169.692
Brucea,"[""Species""]",Species,-200.727
Brucine,"[""ChemicalSubstance""]",Species,-214.205
Brudki_Nowe,"[""Place""]",Place,-339.566
Bruksvallarna,"[""Place""]",Place,-333.237
Brumby_Innes,"[""Work""]",Work,-127.086
Brumov,"[""Place""]",Place,-396.365
Brun%C3%B3_Ferenc_Straub,"[""Person""]",Person,-692.953
Brundage_Mountain,"[""Place""]",Place,-2179.001
"Bruneau,_Idaho","[""Place""]",Place,-242.642
Bruneck,"[""Place""]",Place,-636.372
Brunei_national_rugby_union_team,"[""Organisation""]",Organisation,-238.884
Brunella_Fossa,"[""Person""]",Person,-311.351
Brunette_Island,"[""Place""]",other,-781.105
Brunki,"[""Place""]",Place,-690.764
Brunner_syndrome,"[""other""]",other,-522.807
Bruno_%C3%85kesson,"[""Person""]",Person,-169.436
Bruno_Albert_Forsterer,"[""Person""]",Person,-594.934
Bruno_Audebrand,"[""Person""]",Person,-96.839
Bruno_Benetton_Free_Band,"[""other""]",other,-490.546
Bruno_C%C3%A9sar,"[""Person""]",Person,-231.998
Bruno_Candido_Farias,"[""Person""]",Person,-258.432
Bruno_Centeno,"[""Person""]",Person,-354.96
Bruno_Durieux,"[""other""]",Person,-114.781
Bruno_Gama,"[""Person""]",Person,-625.805
Bruno_Gilles,"[""Person"",""other""]",Person,-219.39
Bruno_Giorgi,"[""Agent"",""Person"",""other""]",Person,-401.657
Bruno_Grou,"[""Person""]",Person,-171.502
Bruno_Heller,"[""Person""]",Person,-310.222
Bruno_Herrero_Arias,"[""Person""]",Person,-212.087
Bruno_Hildebrand,"[""Person""]",Person,-1739.596
Bruno_Labbadia,"[""Person""]",Person,-295.959
Bruno_Latour,"[""Person""]",Person,-1726.484
Bruno_Luiz_de_Almeida_Rodrigues,"[""Person""]",Person,-332.828
Bruno_Mantovani,"[""Agent"",""Person"",""other""]",Person,-353.771
Bruno_Martella,"[""Person""]",Person,-148.886
Bruno_Meneghel,"[""Person""]",Person,-191.806
Bruno_Migliorini,"[""Agent"",""Person"",""other""]",Person,-305.271
Bruno_Mondi,"[""Person""]",Person,-160.644
Bruno_Moreira_Silva,"[""Person""]",Person,-93.9
Bruno_Paix%C3%A3o,"[""Person""]",Person,-192.675
Bruno_Procopio,"[""Agent"",""Person"",""other""]",other,-1548.765
Bruno_Ryves,"[""Agent"",""Person"",""other""]",Person,-461.384
Bruno_Sacco,"[""Person""]",Person,-292.862
Bruno_Salmiala,"[""Person""]",Person,-237.782
Bruno_Schiavi,"[""Person""]",Person,-107.381
Bruno_Soares,"[""Person""]",Person,-842.358
Bruno_Splieth,"[""Person""]",Person,-177.079
Bruno_Visentini,"[""Agent"",""Person"",""other""]",Person,-138.365
Bruno_Zago,"[""Person""]",Person,-104.852
Bruno_the_Great,"[""Person""]",Person,-5104.059
"Brunswick,_Tennessee","[""Place""]",Place,-1476.98
"Brunswick,_Wisconsin","[""Place""]",Place,-222.437
"Brunswick_County,_North_Carolina","[""other""]",Place,-414.295
Brunswick_Zone_Cosmic_Bowling,"[""Work""]",Work,-169.275
Bruntinge,"[""Place""]",Place,-172.946
Bruqin,"[""Place""]",Place,-603.276
Brusaporto,"[""Place""]",Place,-453.48
Brussels,"[""Place""]",Place,-1972.644
Brussels_Airport,"[""Location"",""Place"",""other""]",Place,-1406.782
Brutality_and_Bloodshed_for_All,"[""Work""]",Work,-273.452
Brute_Force_(video_game),"[""Work""]",Work,-1077.525
Brutil_Hos%C3%A9,"[""Person""]",Person,-137.408
Brya_ebenus,"[""Species""]",Species,-2869.131
Bryan_A._Poston,"[""Person""]",Person,-3386.835
Bryan_Anger,"[""Person""]",Person,-265.539
Bryan_Avery,"[""Person""]",Person,-846.324
Bryan_Bassett,"[""other""]",other,-295.276
Bryan_Cameron,"[""Person""]",Person,-254.393
Bryan_Camilo_Reyes,"[""Person""]",Person,-230.869
Bryan_Conquest,"[""Person""]",Person,-392.332
Bryan_Dumesnil,"[""Person""]",Person,-690.012
Bryan_Dutton,"[""Person""]",Person,-375.941
Bryan_Forbes,"[""Person""]",Person,-738.012
Bryan_Frear,"[""Person""]",Person,-224.28
Bryan_Harkin,"[""Person""]",Person,-205.034
Bryan_Harvey_(musician),"[""other""]",other,-3496.983
Bryan_Ian_Le_Marquand,"[""Person""]",Person,-214.93
Bryan_Iguchi,"[""Person""]",Person,-746.122
Bryan_Knight,"[""Person""]",Person,-330.91
